ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Cluster
466061,Female,No,41,Yes,Unemployed,2.0,Low,1.0,Cat_3,A,1
465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D,3
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C,0
465555,Female,Yes,66,No,Lawyer,1.0,High,2.0,Cat_4,D,0
462096,Female,No,43,Yes,Homemaker,1.0,Low,1.0,Cat_4,A,1
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,A,0
459372,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6,B,2
463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,A,1
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,C,1
464850,Female,Yes,51,No,Artist,1.0,Average,3.0,Cat_4,B,0
462978,Male,Yes,43,No,Entertainment,1.0,Average,3.0,Cat_6,B,0
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,B,0
461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,C,0
464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,Cat_4,D,3
466336,Male,Yes,23,No,Healthcare,3.0,Low,4.0,Cat_4,D,2
459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,C,0
466617,Female,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,D,2
465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,B,3
459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D,2
459525,Female,Yes,62,Yes,Artist,1.0,High,3.0,Cat_6,C,0
467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,C,0
461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C,0
459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,C,1
460115,Female,No,28,Yes,Healthcare,1.0,Low,1.0,Cat_3,A,1
463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,B,1
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,C,0
467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,B,3
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B,3
460409,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,D,3
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,A,0
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6,A,3
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C,0
461676,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,A,1
462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Yes,C,3
467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A,1
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B,0
459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B,3
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,C,1
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D,2
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,B,3
462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,C,0
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A,0
465466,Male,Yes,31,No,Healthcare,1.0,Low,3.0,Cat_6,C,2
463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Cat_3,C,3
464230,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_1,D,2
465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,B,1
467600,Male,Yes,41,Yes,Engineer,1.0,Average,5.0,Cat_6,C,0
461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,D,1
464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B,0
462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,A,1
461008,Male,No,26,No,Healthcare,1.0,Low,4.0,Cat_3,A,2
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,B,0
462283,Male,No,25,No,Healthcare,4.0,Low,5.0,Cat_6,D,2
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,D,3
463727,Female,No,27,No,Doctor,0.0,Low,5.0,Cat_3,A,2
467174,Male,Yes,41,No,Executive,0.0,High,3.0,Yes,A,0
459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,C,1
464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,1
462738,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_2,D,2
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,C,1
462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,B,0
465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,B,1
464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,B,1
461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C,1
464624,Male,No,39,Yes,Entertainment,3.0,Low,2.0,Cat_1,A,1
459034,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_6,D,2
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C,1
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C,0
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B,3
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A,1
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C,0
464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
464287,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_2,C,0
466069,Female,Yes,49,Yes,Artist,0.0,High,4.0,Yes,B,0
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,C,3
464348,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
460904,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,B,1
466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,A,1
467663,Male,Yes,31,No,Doctor,1.0,Average,2.0,Cat_6,D,0
467885,Female,No,43,Yes,Doctor,0.0,Low,2.0,Cat_4,A,1
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,C,0
460601,Female,Yes,37,Yes,Unemployed,0.0,Low,3.0,Cat_3,A,1
464297,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,A,2
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C,1
459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,A,1
461003,Male,No,30,No,Executive,13.0,Low,4.0,Cat_3,D,3
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,D,1
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C,1
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
464741,Male,Yes,71,No,Executive,1.0,High,2.0,Cat_1,A,0
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,D,2
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,B,3
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A,1
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C,1
464846,Male,No,25,No,Entertainment,8.0,Low,2.0,Cat_4,D,3
462254,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2,B,0
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A,3
467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,B,0
461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0,Cat_3,B,1
465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A,0
465135,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,B,1
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,B,1
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,D,1
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,C,2
460356,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
461467,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_1,A,0
461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,B,2
466505,Female,Yes,42,No,Artist,8.0,High,5.0,Cat_6,B,0
463112,Male,Yes,70,Yes,Lawyer,1.0,Low,1.0,Cat_3,A,1
464717,Male,Yes,25,No,Executive,4.0,High,8.0,Cat_4,D,0
459051,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,C,0
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B,0
462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,D,1
463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
464196,Female,Yes,36,Yes,Entertainment,8.0,Low,1.0,Cat_6,A,3
459262,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,C,3
467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
460992,Male,Yes,57,No,Executive,0.0,High,4.0,Cat_6,A,0
459950,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,A,1
461053,Male,Yes,39,No,Executive,1.0,High,4.0,Cat_3,D,0
467461,Female,Yes,45,Yes,Artist,8.0,High,3.0,Cat_6,B,0
463779,Female,No,32,No,Healthcare,0.0,Low,2.0,Cat_7,D,2
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,2
463918,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D,2
464326,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,A,1
465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,C,3
463872,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_2,A,0
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B,0
467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,D,0
461307,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D,2
463509,Male,No,43,No,Artist,0.0,Low,1.0,Cat_3,D,1
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C,0
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,D,0
460034,Female,Yes,38,Yes,Artist,8.0,Low,1.0,Cat_6,D,3
460650,Female,Yes,20,No,Homemaker,13.0,Low,1.0,Cat_4,D,3
466738,Female,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,D,1
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,B,0
467253,Female,No,35,Yes,Engineer,1.0,Low,2.0,Cat_6,D,1
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,A,1
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,D,1
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,D,2
459570,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,D,2
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,C,0
459437,Male,Yes,68,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,A,0
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0,Cat_4,B,0
460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,Cat_6,A,3
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A,2
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,D,3
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_6,B,1
461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_2,C,0
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,B,1
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0,Cat_6,D,2
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,Cat_6,B,0
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A,0
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C,1
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C,0
467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0,Cat_6,B,0
466859,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,D,2
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3,D,3
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Cat_6,C,0
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A,0
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0,Cat_3,B,1
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,D,1
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,A,3
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,Cat_6,C,0
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Cat_6,B,0
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C,0
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,B,0
459581,Female,No,35,No,Unemployed,1.0,Low,2.0,Cat_7,A,2
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,A,0
464240,Male,Yes,52,No,Engineer,1.0,Low,1.0,Cat_2,D,1
461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0,Cat_4,B,0
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,B,1
463566,Female,Yes,41,Yes,Homemaker,1.0,Average,4.0,Cat_2,C,0
459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A,2
465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,D,2
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,Cat_6,D,2
463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,B,0
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_6,D,1
459680,Male,No,41,Yes,Entertainment,1.0,Low,1.0,Cat_6,A,1
465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0,Cat_6,C,3
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_3,B,1
465817,Male,Yes,56,No,Executive,0.0,Low,2.0,Cat_4,A,1
467661,Female,Yes,45,Yes,Artist,1.0,High,2.0,Cat_6,B,0
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,B,0
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C,0
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,A,3
465535,Female,No,29,No,Entertainment,9.0,Low,2.0,Cat_2,A,3
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,A,1
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_3,D,2
465860,Female,Yes,31,Yes,Doctor,1.0,Low,3.0,Cat_6,B,1
463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,D,2
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,1
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,D,2
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C,0
463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6,A,0
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,B,1
465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_4,B,0
461964,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_7,D,2
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_4,B,0
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,A,3
467496,Female,Yes,63,Yes,Unemployed,4.0,Average,3.0,Cat_6,A,0
466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,C,1
461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,Cat_6,D,3
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,B,0
461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,Cat_6,C,0
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,Cat_3,D,2
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A,0
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A,3
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B,0
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,B,3
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D,2
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,B,0
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D,2
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4,A,3
466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,C,2
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,Cat_6,C,1
463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,A,0
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,D,0
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,D,1
466397,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_3,D,2
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,D,2
467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,C,0
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,Cat_6,C,3
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,D,1
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,C,1
466811,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_4,D,2
467158,Female,No,25,No,Healthcare,0.0,Low,2.0,Cat_6,D,2
465578,Male,No,33,Yes,Healthcare,4.0,Low,1.0,Cat_6,D,1
466560,Male,Yes,40,No,Executive,0.0,Average,4.0,Cat_4,D,0
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C,1
466440,Male,Yes,23,No,Executive,1.0,High,9.0,Cat_6,A,0
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D,0
460851,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_6,B,0
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C,0
460222,Female,Yes,72,Yes,Lawyer,4.0,High,2.0,Cat_6,D,0
460462,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_3,B,2
459440,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,B,1
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A,0
465772,Female,Yes,53,Yes,Engineer,0.0,Low,4.0,Cat_1,B,1
462218,Male,Yes,53,No,Executive,0.0,Average,5.0,Cat_4,B,0
467673,Male,Yes,50,No,Executive,0.0,High,4.0,Cat_6,B,0
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C,0
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B,1
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,A,3
462080,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,C,3
459330,Male,No,33,No,Marketing,11.0,Low,9.0,Cat_6,D,2
467058,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,B,0
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D,3
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Cat_4,B,0
463697,Female,No,32,Yes,Artist,6.0,Low,7.0,Cat_4,A,2
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D,2
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2,D,2
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D,2
467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Cat_6,B,0
461153,Female,Yes,32,Yes,Artist,1.0,High,3.0,Cat_3,A,0
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,D,1
465154,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_4,D,2
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,A,1
467583,Male,Yes,47,Yes,Executive,9.0,Low,2.0,Cat_6,B,3
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,A,0
467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Cat_6,A,0
466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,D,1
463417,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B,1
466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,A,1
464564,Female,No,37,Yes,Artist,8.0,Low,2.0,Cat_6,B,3
463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7,D,2
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,D,0
466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,B,1
462383,Female,No,46,No,Engineer,1.0,Low,3.0,Cat_3,D,1
462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D,0
463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,Cat_2,A,3
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B,0
460826,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,D,1
466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,C,0
467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,C,0
465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,C,1
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C,0
460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,B,0
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,B,0
466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,A,1
461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,D,2
459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,Cat_4,B,0
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C,0
462752,Female,No,26,No,Healthcare,1.0,Low,1.0,Cat_6,D,2
459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_2,B,1
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,D,3
467169,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,B,1
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,D,2
462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4,A,1
463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,C,0
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,B,1
462105,Male,Yes,47,No,Executive,1.0,High,4.0,Cat_4,B,0
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,D,2
462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,D,0
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A,0
465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C,0
465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,A,1
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,A,0
463176,Male,Yes,39,Yes,Artist,1.0,Average,4.0,Cat_3,B,0
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,C,3
460760,Male,Yes,60,No,Artist,1.0,High,4.0,Cat_3,B,0
461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,A,3
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,C,0
462896,Male,Yes,58,Yes,Entertainment,1.0,Low,2.0,Cat_6,A,1
467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C,2
467228,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,C,2
459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,D,1
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C,1
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,D,3
466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,D,1
460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D,2
466383,Male,Yes,22,No,Healthcare,9.0,Low,3.0,Cat_4,D,3
463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,B,2
466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,C,0
465945,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,D,1
464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D,2
462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C,3
463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C,2
465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C,0
467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,A,3
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D,1
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A,0
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C,0
461519,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_4,A,2
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A,1
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,A,1
463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,B,3
466807,Female,Yes,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A,1
459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,A,1
467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,B,0
466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,Cat_4,A,0
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6,C,0
467194,Male,No,29,No,Entertainment,1.0,Low,3.0,Cat_6,D,2
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A,1
466897,Male,Yes,52,No,Doctor,0.0,High,3.0,Cat_6,D,0
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B,0
460585,Male,No,49,No,Entertainment,1.0,Low,3.0,Cat_3,D,2
461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,Cat_6,D,2
465759,Male,Yes,33,No,Artist,1.0,Low,3.0,Cat_4,A,2
463485,Female,No,25,No,Engineer,1.0,Low,3.0,Cat_6,D,2
464781,Male,No,32,No,Marketing,0.0,Low,3.0,Cat_4,D,2
